id,language,endpoint_bool,midfiller,endfiller,synthetic,dataset,wav_path
137425eb-bc0c-4a4b-8fcd-ef921c49a684,eng,False,,,False,human_5,data/raw/eng/137425eb-bc0c-4a4b-8fcd-ef921c49a684.wav
13755f3f-9d17-469e-a1ba-d78f9d2cb97f,eng,True,,,True,rime_2,data/raw/eng/13755f3f-9d17-469e-a1ba-d78f9d2cb97f.wav
13770098-da0b-463c-98ab-c187cf3d9333,eng,True,,,False,midcentury_1,data/raw/eng/13770098-da0b-463c-98ab-c187cf3d9333.wav
13787ae6-0b51-4679-a58b-69c3c4a6384c,eng,False,False,True,True,chirp3_3_short,data/raw/eng/13787ae6-0b51-4679-a58b-69c3c4a6384c.wav
1379bdf0-1a66-4741-901b-ec6f1983aa47,eng,False,,,False,liva_1,data/raw/eng/1379bdf0-1a66-4741-901b-ec6f1983aa47.wav
137a41f0-8efd-4a15-ad7c-c4e65c8704a5,eng,True,,,False,liva_1,data/raw/eng/137a41f0-8efd-4a15-ad7c-c4e65c8704a5.wav
137bd05c-40f0-4c5d-b3bb-25ab902348fc,eng,False,,,False,liva_1,data/raw/eng/137bd05c-40f0-4c5d-b3bb-25ab902348fc.wav
137ce2ca-4da4-436b-8e7d-0b04afbcdd60,hin,False,True,False,True,chirp3_1,data/raw/hin/137ce2ca-4da4-436b-8e7d-0b04afbcdd60.wav
137cfc65-8462-4340-925e-deb21dad994b,eng,True,,,False,human_5,data/raw/eng/137cfc65-8462-4340-925e-deb21dad994b.wav
137e2ce0-10cb-4156-8a58-9a99354409f4,hin,False,False,True,True,chirp3_1,data/raw/hin/137e2ce0-10cb-4156-8a58-9a99354409f4.wav
137ed0b4-f112-4a2f-b772-2e0eb59d5976,eng,True,,,False,human_5,data/raw/eng/137ed0b4-f112-4a2f-b772-2e0eb59d5976.wav
13807d0d-8966-461d-8441-7c2dffc6381d,eng,True,,,False,midcentury_1,data/raw/eng/13807d0d-8966-461d-8441-7c2dffc6381d.wav
1381d61b-7a61-425d-8443-0d351b42a5af,eng,True,,,False,liva_1,data/raw/eng/1381d61b-7a61-425d-8443-0d351b42a5af.wav
1381e980-9f9a-441c-94b8-f4c782ae102c,eng,False,,,False,liva_1,data/raw/eng/1381e980-9f9a-441c-94b8-f4c782ae102c.wav
13823d61-1341-479a-a367-fe143757e89c,eng,False,,,False,liva_1,data/raw/eng/13823d61-1341-479a-a367-fe143757e89c.wav
13824d88-3832-49a2-bf9f-9e24677fa1c5,eng,False,,,False,liva_1,data/raw/eng/13824d88-3832-49a2-bf9f-9e24677fa1c5.wav
13827fe7-2540-42c9-9c1e-3c23fa808f35,eng,False,,,False,midcentury_1,data/raw/eng/13827fe7-2540-42c9-9c1e-3c23fa808f35.wav
1382bd57-8bef-42e4-beac-99e071c21b1e,eng,False,False,True,True,chirp3_1,data/raw/eng/1382bd57-8bef-42e4-beac-99e071c21b1e.wav
138319f4-9fb5-4ade-8255-3eacec989306,eng,False,False,True,True,chirp3_1,data/raw/eng/138319f4-9fb5-4ade-8255-3eacec989306.wav
138380b8-b01d-42dc-a6a2-bc059236fa8d,eng,False,,,False,liva_1,data/raw/eng/138380b8-b01d-42dc-a6a2-bc059236fa8d.wav
13840112-0dd0-4d8c-a701-8de31751825e,eng,True,True,False,True,chirp3_1,data/raw/eng/13840112-0dd0-4d8c-a701-8de31751825e.wav
1384f1fe-709d-43ee-8351-005cdf9b38cf,eng,False,,,False,liva_1,data/raw/eng/1384f1fe-709d-43ee-8351-005cdf9b38cf.wav
13866253-30d2-49f9-b939-3ff865fa7582,eng,True,False,False,True,chirp3_1,data/raw/eng/13866253-30d2-49f9-b939-3ff865fa7582.wav
138753ee-11ae-4a7c-897f-55a22f52407d,eng,False,,,False,midcentury_1,data/raw/eng/138753ee-11ae-4a7c-897f-55a22f52407d.wav
13888098-7aa1-4d4b-9788-fae0264548f8,eng,True,,,True,orpheus_endfiller_1,data/raw/eng/13888098-7aa1-4d4b-9788-fae0264548f8.wav
13888142-0ecd-43f2-b93e-0613c6e970d6,eng,True,,,False,liva_1,data/raw/eng/13888142-0ecd-43f2-b93e-0613c6e970d6.wav
1388fe9e-a72d-4f8e-bcfa-380bc7ff4386,eng,False,,,False,midcentury_1,data/raw/eng/1388fe9e-a72d-4f8e-bcfa-380bc7ff4386.wav
1389fa37-2f5b-4e3c-8b9b-7af9135443af,eng,True,,,False,human_convcollector_1,data/raw/eng/1389fa37-2f5b-4e3c-8b9b-7af9135443af.wav
138a3079-59eb-47bf-ade1-5bc6ff6e68d6,eng,True,True,False,True,chirp3_1,data/raw/eng/138a3079-59eb-47bf-ade1-5bc6ff6e68d6.wav
138c5103-123a-46ea-b3f0-bf2b7c81568d,eng,False,True,True,True,chirp3_1,data/raw/eng/138c5103-123a-46ea-b3f0-bf2b7c81568d.wav
138c9a6b-a5e3-4e04-aa72-a91c1579dd32,eng,True,,,False,liva_1,data/raw/eng/138c9a6b-a5e3-4e04-aa72-a91c1579dd32.wav
138cb95f-bbfb-4455-85da-f2db829805e2,eng,False,,,False,liva_1,data/raw/eng/138cb95f-bbfb-4455-85da-f2db829805e2.wav
138d7151-0584-4759-82df-e6dcf6143f97,eng,False,True,False,True,chirp3_1,data/raw/eng/138d7151-0584-4759-82df-e6dcf6143f97.wav
138de372-7092-4811-a672-3d8c01b5cc08,eng,False,True,True,True,chirp3_1,data/raw/eng/138de372-7092-4811-a672-3d8c01b5cc08.wav
13900e70-f160-48b6-b156-cd2be1da0dd6,eng,False,,,True,orpheus_midfiller_1,data/raw/eng/13900e70-f160-48b6-b156-cd2be1da0dd6.wav
139041f8-15c3-48f1-ab5a-af59f2884554,eng,False,True,True,True,chirp3_1,data/raw/eng/139041f8-15c3-48f1-ab5a-af59f2884554.wav
1392d660-ee1d-4136-90ae-37e016fee72e,eng,True,,,False,liva_1,data/raw/eng/1392d660-ee1d-4136-90ae-37e016fee72e.wav
13937567-b4bc-49d0-8ca9-7002ce9c54f5,eng,True,,,False,human_5,data/raw/eng/13937567-b4bc-49d0-8ca9-7002ce9c54f5.wav
139393b1-710c-476f-a8a4-5c186e0fdcbf,eng,False,,,False,liva_1,data/raw/eng/139393b1-710c-476f-a8a4-5c186e0fdcbf.wav
13978a7f-9fca-418f-a63f-31f2cc439300,eng,True,,,False,liva_1,data/raw/eng/13978a7f-9fca-418f-a63f-31f2cc439300.wav
139857bb-02c6-4ec5-a521-8bbc8ed403bd,eng,False,,,False,liva_1,data/raw/eng/139857bb-02c6-4ec5-a521-8bbc8ed403bd.wav
13991de6-ed18-4c34-8947-f91387f915c7,hin,True,True,False,True,chirp3_1,data/raw/hin/13991de6-ed18-4c34-8947-f91387f915c7.wav
13999726-0e35-4b74-bf54-916fcbed6c1b,eng,True,,,False,liva_1,data/raw/eng/13999726-0e35-4b74-bf54-916fcbed6c1b.wav
139a3109-f8ff-449b-8a75-639fa5b0c465,eng,False,True,False,True,chirp3_1,data/raw/eng/139a3109-f8ff-449b-8a75-639fa5b0c465.wav
139a8a53-a89b-4dc6-9170-fc33d2362e89,eng,False,,,False,liva_1,data/raw/eng/139a8a53-a89b-4dc6-9170-fc33d2362e89.wav
139b0011-bb1a-411c-a697-89d35981b5e2,eng,True,,,False,liva_1,data/raw/eng/139b0011-bb1a-411c-a697-89d35981b5e2.wav
139b592d-154a-4af8-bcac-607ae0b8473c,eng,False,,,False,liva_1,data/raw/eng/139b592d-154a-4af8-bcac-607ae0b8473c.wav
139cc871-6354-4b60-b9bc-5c7d6d42ced0,eng,False,,,False,liva_1,data/raw/eng/139cc871-6354-4b60-b9bc-5c7d6d42ced0.wav
139cca2d-7c6f-4d16-848e-06ded267c5e0,eng,False,,,False,midcentury_1,data/raw/eng/139cca2d-7c6f-4d16-848e-06ded267c5e0.wav
139ed777-a880-4d0f-a1a3-4530a57e109e,eng,True,,,False,liva_1,data/raw/eng/139ed777-a880-4d0f-a1a3-4530a57e109e.wav
13a01a5c-f95c-4ecf-a27b-b0ad981cef60,eng,False,False,True,True,chirp3_1,data/raw/eng/13a01a5c-f95c-4ecf-a27b-b0ad981cef60.wav
13a03f4e-3536-4505-9c0d-487561dd6a98,eng,False,,,True,orpheus_endfiller_1,data/raw/eng/13a03f4e-3536-4505-9c0d-487561dd6a98.wav
13a1d941-57f9-4dc3-828d-abc634b54755,eng,False,False,True,True,chirp3_1,data/raw/eng/13a1d941-57f9-4dc3-828d-abc634b54755.wav
13a3e557-e5d4-480e-bdf5-917338b82c67,eng,True,True,False,True,chirp3_1,data/raw/eng/13a3e557-e5d4-480e-bdf5-917338b82c67.wav
13a47d74-6eab-4f92-9539-9be6bf2465ff,eng,True,,,False,liva_1,data/raw/eng/13a47d74-6eab-4f92-9539-9be6bf2465ff.wav
13a4e87e-fba3-48a2-ba67-a5d14be396c5,eng,False,False,True,True,chirp3_1,data/raw/eng/13a4e87e-fba3-48a2-ba67-a5d14be396c5.wav
13a5316c-7650-4b51-9279-60e4569a0fd4,eng,False,True,True,True,chirp3_1,data/raw/eng/13a5316c-7650-4b51-9279-60e4569a0fd4.wav
13a66092-0bbf-4f62-9e00-c9a95a91a366,eng,False,,,False,human_5,data/raw/eng/13a66092-0bbf-4f62-9e00-c9a95a91a366.wav
13a676e8-2810-4440-b56e-32dd4fd24c27,eng,False,,,False,human_5,data/raw/eng/13a676e8-2810-4440-b56e-32dd4fd24c27.wav
13a7688b-9d1c-437e-9bde-d265e09d564c,eng,False,False,True,True,chirp3_1,data/raw/eng/13a7688b-9d1c-437e-9bde-d265e09d564c.wav
13a9d4fa-6ccd-4bd1-907f-d71cf0d13383,eng,True,,,False,liva_1,data/raw/eng/13a9d4fa-6ccd-4bd1-907f-d71cf0d13383.wav
13aac567-3b42-4a12-a5a4-76461e78735a,eng,False,,,False,midcentury_1,data/raw/eng/13aac567-3b42-4a12-a5a4-76461e78735a.wav
13aacad6-d918-477c-87f7-1066227647ec,eng,False,,,True,orpheus_midfiller_1,data/raw/eng/13aacad6-d918-477c-87f7-1066227647ec.wav
13ac2366-619a-4a97-96ac-4c550af2dfea,eng,False,,,False,liva_1,data/raw/eng/13ac2366-619a-4a97-96ac-4c550af2dfea.wav
13acaaf3-ead0-4b3f-b0a3-3d848ca4fd54,eng,False,,,False,liva_1,data/raw/eng/13acaaf3-ead0-4b3f-b0a3-3d848ca4fd54.wav
13acde05-c23b-4d62-9897-14526d8c009a,eng,True,,,False,liva_1,data/raw/eng/13acde05-c23b-4d62-9897-14526d8c009a.wav
13ad8a92-22d8-469d-ad81-3c51fd688433,eng,False,True,False,True,chirp3_1,data/raw/eng/13ad8a92-22d8-469d-ad81-3c51fd688433.wav
13add52f-f4ff-471f-bbcb-5e3a57e79530,eng,True,,,False,liva_1,data/raw/eng/13add52f-f4ff-471f-bbcb-5e3a57e79530.wav
13af8a5d-86dc-45e1-b8e4-721c4695f8af,eng,True,,,False,liva_1,data/raw/eng/13af8a5d-86dc-45e1-b8e4-721c4695f8af.wav
13b04dab-6304-45eb-95c1-ee963bc2d504,eng,True,,,False,liva_1,data/raw/eng/13b04dab-6304-45eb-95c1-ee963bc2d504.wav
13b2571e-e995-4393-a96e-cdac2aecff3e,eng,True,,,True,orpheus_endfiller_1,data/raw/eng/13b2571e-e995-4393-a96e-cdac2aecff3e.wav
13b2c222-e9f1-47c6-ab05-0aa992d06981,eng,True,,,False,liva_1,data/raw/eng/13b2c222-e9f1-47c6-ab05-0aa992d06981.wav
13b2dd64-9550-4999-b9f2-764b1086a3d4,eng,False,,,False,liva_1,data/raw/eng/13b2dd64-9550-4999-b9f2-764b1086a3d4.wav
13b3850d-118f-4d39-9a84-188adea0933a,eng,True,,,False,human_5,data/raw/eng/13b3850d-118f-4d39-9a84-188adea0933a.wav
13b4ba89-8f5d-4a64-baca-3fddd3958908,eng,False,,,False,liva_1,data/raw/eng/13b4ba89-8f5d-4a64-baca-3fddd3958908.wav
13b504ad-de65-4243-8d0c-def8218ccf26,eng,True,,,False,midcentury_1,data/raw/eng/13b504ad-de65-4243-8d0c-def8218ccf26.wav
13b54fa6-3616-47e0-97ff-c17f8f3c6680,eng,False,False,True,True,chirp3_1,data/raw/eng/13b54fa6-3616-47e0-97ff-c17f8f3c6680.wav
13b689e5-fe19-48b7-84a1-d8eddac7dbc7,eng,True,False,False,True,chirp3_1,data/raw/eng/13b689e5-fe19-48b7-84a1-d8eddac7dbc7.wav
13b84e65-97d4-4958-a440-00be226bc40c,eng,False,,,True,rime_2,data/raw/eng/13b84e65-97d4-4958-a440-00be226bc40c.wav
13b88219-5dd3-4230-ba89-4bb2616ae574,eng,True,,,False,liva_1,data/raw/eng/13b88219-5dd3-4230-ba89-4bb2616ae574.wav
13b91f57-d86b-424b-9bed-5be57f10c63f,eng,False,,,False,midcentury_1,data/raw/eng/13b91f57-d86b-424b-9bed-5be57f10c63f.wav
13b98145-b5b7-496f-b7b9-8103d3a51075,eng,True,,,False,midcentury_1,data/raw/eng/13b98145-b5b7-496f-b7b9-8103d3a51075.wav
13b9c87d-bf31-4a25-8e57-f98799f5c93f,eng,False,,,False,liva_1,data/raw/eng/13b9c87d-bf31-4a25-8e57-f98799f5c93f.wav
13bada46-bfbc-4d15-9ffb-e05625a2b5ec,hin,True,True,False,True,chirp3_1,data/raw/hin/13bada46-bfbc-4d15-9ffb-e05625a2b5ec.wav
13bb2171-ea68-4774-a198-c62d8e5938e4,eng,True,,,False,liva_1,data/raw/eng/13bb2171-ea68-4774-a198-c62d8e5938e4.wav
13bb4924-040e-4dbe-8750-cc593de2755e,hin,True,True,False,True,chirp3_1,data/raw/hin/13bb4924-040e-4dbe-8750-cc593de2755e.wav
13bb958b-7e27-4e08-90c9-9c0d9a2a9dd9,eng,True,,,False,liva_1,data/raw/eng/13bb958b-7e27-4e08-90c9-9c0d9a2a9dd9.wav
13bc2dc6-9822-4c43-8073-db76823a6c69,eng,True,,,False,liva_1,data/raw/eng/13bc2dc6-9822-4c43-8073-db76823a6c69.wav
13bd0143-3260-4717-af9d-2a6586097621,eng,False,,,False,liva_1,data/raw/eng/13bd0143-3260-4717-af9d-2a6586097621.wav
13bfd86d-e91f-403a-9434-f4e2d7cfcf32,eng,False,,,False,liva_1,data/raw/eng/13bfd86d-e91f-403a-9434-f4e2d7cfcf32.wav
13c009f1-a96f-4b4c-be88-93f23c84d583,eng,True,True,False,True,chirp3_1,data/raw/eng/13c009f1-a96f-4b4c-be88-93f23c84d583.wav
13c0f7cb-b875-4a72-a5a2-710015a526b7,eng,True,,,False,liva_1,data/raw/eng/13c0f7cb-b875-4a72-a5a2-710015a526b7.wav
13c1024c-9650-4422-a62a-0ccd9134f687,eng,True,,,False,liva_1,data/raw/eng/13c1024c-9650-4422-a62a-0ccd9134f687.wav
13c2096c-f0f4-4df3-b96d-38ba4fdaa0ab,eng,False,,,False,midcentury_1,data/raw/eng/13c2096c-f0f4-4df3-b96d-38ba4fdaa0ab.wav
13c413ae-397e-45b9-8828-9bba72475c10,eng,True,,,False,liva_1,data/raw/eng/13c413ae-397e-45b9-8828-9bba72475c10.wav
13c479dd-17cc-4b14-a0ce-44ff65508e35,eng,True,,,False,liva_1,data/raw/eng/13c479dd-17cc-4b14-a0ce-44ff65508e35.wav
13c532b0-a5aa-48b3-809c-af2c26884583,eng,True,,,False,midcentury_1,data/raw/eng/13c532b0-a5aa-48b3-809c-af2c26884583.wav
13c5845d-d4d5-4ee4-9e09-c592ce2a8939,eng,True,,,False,liva_1,data/raw/eng/13c5845d-d4d5-4ee4-9e09-c592ce2a8939.wav
13c9326a-184c-4481-bde9-62b3b7237f02,eng,True,,,False,midcentury_1,data/raw/eng/13c9326a-184c-4481-bde9-62b3b7237f02.wav
13c953fe-a09b-4adc-a4e3-454c9d424d02,eng,True,,,False,liva_1,data/raw/eng/13c953fe-a09b-4adc-a4e3-454c9d424d02.wav
13c9c6d7-0dcb-4ab8-a67d-6898ba46e58d,eng,False,,,False,liva_1,data/raw/eng/13c9c6d7-0dcb-4ab8-a67d-6898ba46e58d.wav
13ca4f6c-241e-442a-a8b8-efe58ba91e15,eng,True,True,False,True,chirp3_1,data/raw/eng/13ca4f6c-241e-442a-a8b8-efe58ba91e15.wav
13ca7bc1-0bf8-46cb-b8b7-32330bb9b784,eng,True,,,False,liva_1,data/raw/eng/13ca7bc1-0bf8-46cb-b8b7-32330bb9b784.wav
13cb0373-259a-42c4-bf2c-377c4138ff4c,eng,True,,,False,midcentury_1,data/raw/eng/13cb0373-259a-42c4-bf2c-377c4138ff4c.wav
13cba8ef-335e-4abb-9064-ae2d33293e8a,eng,False,,,False,liva_1,data/raw/eng/13cba8ef-335e-4abb-9064-ae2d33293e8a.wav
13cbc4c2-28f5-4896-ba76-ceac4c504838,eng,False,,,True,rime_2,data/raw/eng/13cbc4c2-28f5-4896-ba76-ceac4c504838.wav
13cc72e9-8b04-407b-b4b7-7588c584462e,eng,True,False,False,True,chirp3_1,data/raw/eng/13cc72e9-8b04-407b-b4b7-7588c584462e.wav
13cdc049-c08c-4764-9858-c1bd6664b765,hin,False,True,False,True,chirp3_1,data/raw/hin/13cdc049-c08c-4764-9858-c1bd6664b765.wav
13ce3db4-c0d7-4943-9cd2-a70dff4b47c0,eng,False,,,False,liva_1,data/raw/eng/13ce3db4-c0d7-4943-9cd2-a70dff4b47c0.wav
13d0f1bd-54c9-472b-92b8-5aef13f904fd,eng,True,True,False,True,chirp3_1,data/raw/eng/13d0f1bd-54c9-472b-92b8-5aef13f904fd.wav
13d31e60-c986-46dd-8e6a-d0b073af7112,eng,False,,,False,liva_1,data/raw/eng/13d31e60-c986-46dd-8e6a-d0b073af7112.wav
13d460ba-a883-43ca-9627-6bcf830cc683,eng,True,,,False,liva_1,data/raw/eng/13d460ba-a883-43ca-9627-6bcf830cc683.wav
13d5797b-e62a-4061-9147-f7de4fc5807e,hin,False,False,True,True,chirp3_1,data/raw/hin/13d5797b-e62a-4061-9147-f7de4fc5807e.wav
13d7d191-65b2-4b17-ac8f-e1d934959d18,eng,True,True,False,True,chirp3_1,data/raw/eng/13d7d191-65b2-4b17-ac8f-e1d934959d18.wav
13d7f41a-fc3c-42cb-b6b7-c1621ad4f23e,eng,False,,,False,liva_1,data/raw/eng/13d7f41a-fc3c-42cb-b6b7-c1621ad4f23e.wav
13d8b35d-9d61-4f64-bf07-d07ee3ff075c,eng,False,,,False,liva_1,data/raw/eng/13d8b35d-9d61-4f64-bf07-d07ee3ff075c.wav
13da17d0-d8d2-4aa4-9dc5-892b7cbc8c68,eng,False,True,False,True,chirp3_1,data/raw/eng/13da17d0-d8d2-4aa4-9dc5-892b7cbc8c68.wav
13dc9c57-194e-4cf5-a7c7-aee0eccadaa0,eng,False,,,False,liva_1,data/raw/eng/13dc9c57-194e-4cf5-a7c7-aee0eccadaa0.wav
13e049d3-fafa-4c72-8ca3-64d1b60bcee8,eng,True,True,False,True,chirp3_1,data/raw/eng/13e049d3-fafa-4c72-8ca3-64d1b60bcee8.wav
13e0d9bd-5164-4b3d-8f4b-fbb2aae70e4a,eng,True,False,False,True,chirp3_1,data/raw/eng/13e0d9bd-5164-4b3d-8f4b-fbb2aae70e4a.wav
13e0fb83-1949-47cb-a5ea-7de2635f9bfa,eng,False,,,False,liva_1,data/raw/eng/13e0fb83-1949-47cb-a5ea-7de2635f9bfa.wav
13e16686-3603-4592-be8d-e3c479c56463,hin,False,True,True,True,chirp3_1,data/raw/hin/13e16686-3603-4592-be8d-e3c479c56463.wav
13e1eee1-b942-454f-a62c-4a7d47f59517,eng,False,,,False,liva_1,data/raw/eng/13e1eee1-b942-454f-a62c-4a7d47f59517.wav
13e46bf6-0269-4d5f-b7c0-87eaf7451aa1,eng,False,True,False,True,chirp3_1,data/raw/eng/13e46bf6-0269-4d5f-b7c0-87eaf7451aa1.wav
13e603d4-229d-4f01-bb25-3b557f804b62,eng,True,,,False,midcentury_1,data/raw/eng/13e603d4-229d-4f01-bb25-3b557f804b62.wav
13e6a73e-f2de-4609-a221-187e84ad587b,eng,False,,,False,liva_1,data/raw/eng/13e6a73e-f2de-4609-a221-187e84ad587b.wav
13e71910-4dd1-432a-90af-dad7937a7f8e,hin,True,False,False,True,chirp3_1,data/raw/hin/13e71910-4dd1-432a-90af-dad7937a7f8e.wav
13e8983f-ed06-4737-ba60-f33b01f40139,eng,True,,,False,liva_1,data/raw/eng/13e8983f-ed06-4737-ba60-f33b01f40139.wav
13e8bfe2-f2e9-473a-ad1f-e183de6c6a85,eng,False,,,False,liva_1,data/raw/eng/13e8bfe2-f2e9-473a-ad1f-e183de6c6a85.wav
13e93146-9baf-407f-b01c-748f087d87ea,eng,True,,,True,orpheus_endfiller_1,data/raw/eng/13e93146-9baf-407f-b01c-748f087d87ea.wav
13e9a9df-0600-407f-9bbc-b5676231ef92,eng,True,True,False,True,chirp3_1,data/raw/eng/13e9a9df-0600-407f-9bbc-b5676231ef92.wav
13ea3ba2-bbc4-4d34-ab81-f797a2d4d5c1,eng,True,False,False,True,chirp3_1,data/raw/eng/13ea3ba2-bbc4-4d34-ab81-f797a2d4d5c1.wav
13eb1434-2ba5-432a-853a-3b31598c9229,eng,False,,,False,liva_1,data/raw/eng/13eb1434-2ba5-432a-853a-3b31598c9229.wav
13ecd48d-688c-49e5-9877-5e49a97bd03e,eng,True,,,False,liva_1,data/raw/eng/13ecd48d-688c-49e5-9877-5e49a97bd03e.wav
13ed8ffe-ef05-4c35-965f-32f5d0673cf9,eng,False,,,False,liva_1,data/raw/eng/13ed8ffe-ef05-4c35-965f-32f5d0673cf9.wav
13ef4e4e-e908-4f02-bdfd-a595153576ef,eng,False,,,False,liva_1,data/raw/eng/13ef4e4e-e908-4f02-bdfd-a595153576ef.wav
13efa2e4-ccd6-483d-8e13-a581064ed728,eng,True,,,False,liva_1,data/raw/eng/13efa2e4-ccd6-483d-8e13-a581064ed728.wav
13f02dfa-5d75-4de2-936e-147a1a9101e4,eng,True,,,False,liva_1,data/raw/eng/13f02dfa-5d75-4de2-936e-147a1a9101e4.wav
13f0fb04-04d8-49bb-b9b4-cbe51b02f42b,eng,False,,,False,liva_1,data/raw/eng/13f0fb04-04d8-49bb-b9b4-cbe51b02f42b.wav
13f233cb-1464-4f6d-85d1-7d6c34f9f908,eng,False,,,True,rime_2,data/raw/eng/13f233cb-1464-4f6d-85d1-7d6c34f9f908.wav
13f28e94-9e45-4a4c-8fa9-98da3019bd87,eng,True,,,False,liva_1,data/raw/eng/13f28e94-9e45-4a4c-8fa9-98da3019bd87.wav
13f40212-3877-4314-8a6d-e669a1d6c94e,hin,True,True,False,True,chirp3_1,data/raw/hin/13f40212-3877-4314-8a6d-e669a1d6c94e.wav
13f4152f-b0ea-49b1-bf22-12f61633ccf6,eng,True,,,False,midcentury_1,data/raw/eng/13f4152f-b0ea-49b1-bf22-12f61633ccf6.wav
13f560b0-b6b9-4ccb-9d16-1089b43ab581,eng,False,,,False,liva_1,data/raw/eng/13f560b0-b6b9-4ccb-9d16-1089b43ab581.wav
13f5b243-b9f3-4bfc-817e-ff2ce6b7c0cd,eng,False,,,True,orpheus_endfiller_1,data/raw/eng/13f5b243-b9f3-4bfc-817e-ff2ce6b7c0cd.wav
13f6a0a6-e5ca-427c-b4fb-9908ffbaee86,hin,False,True,True,True,chirp3_1,data/raw/hin/13f6a0a6-e5ca-427c-b4fb-9908ffbaee86.wav
13f88e58-730b-4216-8999-0fd62707aab8,eng,True,,,False,liva_1,data/raw/eng/13f88e58-730b-4216-8999-0fd62707aab8.wav
13f9c110-35cb-4f5e-8d9e-4a752b7118fd,eng,True,,,False,liva_1,data/raw/eng/13f9c110-35cb-4f5e-8d9e-4a752b7118fd.wav
13fa3a23-0a6c-4dd9-9bc8-2e727362cfcb,eng,True,,,False,human_5,data/raw/eng/13fa3a23-0a6c-4dd9-9bc8-2e727362cfcb.wav
13fac177-4c3d-4ce1-b5ba-5af2f44d0403,eng,False,,,True,orpheus_midfiller_1,data/raw/eng/13fac177-4c3d-4ce1-b5ba-5af2f44d0403.wav
13fc0ea5-868b-43d9-9fef-dae1f5067012,hin,True,False,False,True,chirp3_1,data/raw/hin/13fc0ea5-868b-43d9-9fef-dae1f5067012.wav
13fc72a0-5e24-43d1-9663-4981cffc2aa0,eng,False,,,False,liva_1,data/raw/eng/13fc72a0-5e24-43d1-9663-4981cffc2aa0.wav
13fd7b38-2d3f-4c82-bfb3-a6a9954b3494,eng,True,True,False,True,chirp3_1,data/raw/eng/13fd7b38-2d3f-4c82-bfb3-a6a9954b3494.wav
13ff22bc-cb34-47dc-9ec1-3be49c4dd094,eng,False,True,True,True,chirp3_1,data/raw/eng/13ff22bc-cb34-47dc-9ec1-3be49c4dd094.wav
13ff3860-9766-46cc-93a3-cd665217773f,eng,False,,,False,midcentury_1,data/raw/eng/13ff3860-9766-46cc-93a3-cd665217773f.wav
140065cf-c810-4498-bbcb-6700b794853d,eng,False,,,False,midcentury_1,data/raw/eng/140065cf-c810-4498-bbcb-6700b794853d.wav
1401e31d-053b-4438-be1d-ce7fa6e42225,eng,True,,,False,liva_1,data/raw/eng/1401e31d-053b-4438-be1d-ce7fa6e42225.wav
1402e62f-4f2f-4755-b69c-516a8b023a3e,eng,True,,,False,liva_1,data/raw/eng/1402e62f-4f2f-4755-b69c-516a8b023a3e.wav
1403a136-af6b-4823-9937-d303260698de,eng,False,,,False,human_5,data/raw/eng/1403a136-af6b-4823-9937-d303260698de.wav
14045158-a185-4f22-947d-04ff8b09ca32,eng,True,,,False,liva_1,data/raw/eng/14045158-a185-4f22-947d-04ff8b09ca32.wav
14046b3c-1726-4d9f-b5d6-902406c9d22a,eng,True,,,False,liva_1,data/raw/eng/14046b3c-1726-4d9f-b5d6-902406c9d22a.wav
1404b59d-70e8-4821-aca6-173e3b5cb37f,eng,False,True,True,True,chirp3_1,data/raw/eng/1404b59d-70e8-4821-aca6-173e3b5cb37f.wav
14069762-1903-403b-b91f-d5a09c5299de,eng,True,,,False,midcentury_1,data/raw/eng/14069762-1903-403b-b91f-d5a09c5299de.wav
1407c93a-6362-46ea-ac62-faa6c22eeacf,eng,False,,,False,midcentury_1,data/raw/eng/1407c93a-6362-46ea-ac62-faa6c22eeacf.wav
1408df61-8bd1-4f88-9a6a-593581858e64,eng,False,,,False,liva_1,data/raw/eng/1408df61-8bd1-4f88-9a6a-593581858e64.wav
1409d89a-1635-42a0-b1c4-1aca407a9456,hin,True,True,False,True,chirp3_1,data/raw/hin/1409d89a-1635-42a0-b1c4-1aca407a9456.wav
1409ff32-ecf5-4342-b0e4-0c02d4382627,eng,False,,,False,liva_1,data/raw/eng/1409ff32-ecf5-4342-b0e4-0c02d4382627.wav
140a476c-c32e-4843-85df-84b11b3b577f,eng,True,,,False,liva_1,data/raw/eng/140a476c-c32e-4843-85df-84b11b3b577f.wav
140c442f-9d15-4d57-a3a0-75dbfa748585,eng,False,,,False,liva_1,data/raw/eng/140c442f-9d15-4d57-a3a0-75dbfa748585.wav
140ccd64-783d-4a1d-99e3-3ccfe4bedfc0,eng,True,,,False,liva_1,data/raw/eng/140ccd64-783d-4a1d-99e3-3ccfe4bedfc0.wav
140db36d-6dd4-4cc8-ab04-67e41cce08d5,eng,False,True,True,True,chirp3_1,data/raw/eng/140db36d-6dd4-4cc8-ab04-67e41cce08d5.wav
140dbbe6-247b-4a6b-b983-b07fd0c7cbec,hin,False,False,True,True,chirp3_1,data/raw/hin/140dbbe6-247b-4a6b-b983-b07fd0c7cbec.wav
140dda2d-8e0e-4dbf-b427-0f368eda6f66,eng,False,,,False,liva_1,data/raw/eng/140dda2d-8e0e-4dbf-b427-0f368eda6f66.wav
